p,p2,distance,pos_p_x,pos_p_y,pos_p_z,pos_p2_x,pos_p2_y,pos_p2_z
4217,4219,0.0002565326,-0.09426471587723931,1.1249568473127818,-0.15779730427261812,-0.09440805567363389,1.124932636481947,-0.1580831260046574
4157,4159,0.0002608905,-0.08989696092268401,1.1253096867461183,-0.14910477431421043,-0.09004275762748892,1.1252862232738983,-0.14939553634092842
4127,4129,0.0002631162,-0.08768534443670971,1.1254729519698699,-0.14470295215365866,-0.0878323953806209,1.1254498788192309,-0.14499623648084775
4091,4093,0.0002658292,-0.08500653060783303,1.125656870693516,-0.13937094245174364,-0.085155109958336,1.1256342811909668,-0.1396673007142506
4049,4051,0.0002690542,-0.0818463891901273,1.1258543768250218,-0.13308043716231455,-0.08199678460448705,1.1258323733873776,-0.1333804482940475
4019,4021,0.0002713981,-0.07956578254842628,1.1259838455878395,-0.12854041643084257,-0.07971749738131828,1.1259622756728698,-0.12884308173872477
4001,4003,0.0002728209,-0.07818794456109646,1.1260567620959514,-0.1257974235653117,-0.07834046011609162,1.1260354584382841,-0.12610169973687269
3929,3931,0.0002786393,-0.07260421498291188,1.1263114244422998,-0.11468043720260274,-0.0727600033115451,1.126291233798578,-0.11499129828815918
3917,3919,0.0002796293,-0.07166215603463826,1.1263479389031275,-0.11280468878595087,-0.07181850094863423,1.1263279414882985,-0.11311666987551593
3851,3853,0.0002851812,-0.0664210413546304,1.1265171317573939,-0.10236825588018912,-0.06658050625878907,1.1264982386344018,-0.10268651599795545
3821,3823,0.0002877663,-0.06400469571134781,1.1265757681722124,-0.09755624173267229,-0.06416561249410274,1.12655740111671,-0.09787742420803826
3767,3769,0.0002925197,-0.059600406913309936,1.1266512396719972,-0.08878464599091745,-0.05976399202184998,1.1266338595483445,-0.08911120001295546
3671,3673,0.0003013031,-0.05159128664511918,1.1266846694200936,-0.07283132731123405,-0.05175979737508702,1.1266691791938743,-0.07316779940484903
3581,3583,0.0003099478,-0.043866071083775646,1.126590144655536,-0.05744068302265097,-0.04403942344378155,1.1265765976286555,-0.05778690711321538
3557,3559,0.0003123237,-0.04176936683686408,1.1265430265994247,-0.05326302302125248,-0.041944048763604524,1.1265300279652248,-0.053611925649704156
3539,3541,0.0003141258,-0.04018648968574264,1.126501386657304,-0.05010902284334136,-0.0403621797596412,1.1264888080730677,-0.05045995663134645
3527,3529,0.0003153370,-0.039126265674467156,1.1264705760732907,-0.04799638294045688,-0.03930263314046138,1.126458281775114,-0.04834868157441338
3467,3469,0.0003215124,-0.03376456704646828,1.1262788856250847,-0.03731167614052246,-0.03394438642170174,1.1262680655242185,-0.03767093078477676
3461,3463,0.0003221411,-0.03322277083315303,1.1262561825060984,-0.036231919469254595,-0.033402941468399366,1.126245514804161,-0.03659188203056565
3389,3391,0.0003298504,-0.026639536136964605,1.1259314311887896,-0.023110975617393933,-0.026824010964545893,1.1259226666411484,-0.023479613988501277
3371,3373,0.0003318264,-0.02496977650481433,1.125834693407759,-0.019782685870096656,-0.025155353699335886,1.12582642689453,-0.020153546628252958
3359,3361,0.0003331548,-0.023851187283661875,1.1257666342775954,-0.017552958406075722,-0.024037505389520153,1.125758704925258,-0.017925312939973112
3329,3331,0.0003365154,-0.021035560319685932,1.1255837624387408,-0.011940204667238774,-0.021223752025749696,1.1255766943902006,-0.012316336944767872
3299,3301,0.0003399335,-0.018192226693022007,1.1253822941095746,-0.0062718496763480985,-0.018382323022724113,1.1253761143933638,-0.006651822715541655
3257,3259,0.0003448181,-0.014164177036717353,1.1250679658736535,0.0017589433298875329,-0.014356993337926827,1.1250630770647767,0.001373484527699198
3251,3253,0.0003455256,-0.013584166719117625,1.125019910898121,0.002915381431409861,-0.01377737678587677,1.1250152111425396,0.0025291283853494384
3167,3169,0.0003556931,-0.00534110058142712,1.124260829638843,0.019352268909682627,-0.005539964584396377,1.124258904903353,0.018954609383034435
3119,3121,0.0003617320,-0.0005251886749257353,1.123751409901919,0.028956765872233725,-0.0007274062189962136,1.1237511844990702,0.028552338807320443
2999,3001,0.0003776115,0.011866201208492484,1.1222163039100224,0.053674131313690976,0.011655182275143245,1.1222207272931803,0.05325193578998748
2969,2971,0.0003817661,0.015045423378997556,1.1217701748309872,0.0600169309912893,0.014832105804321632,1.1217758573822008,0.05959009323241536
2801,2803,0.0004065308,0.03348733952723186,1.1187582316595843,0.09681921685444853,0.033260356546836095,1.1187717859675468,0.09636476649234281
2789,2791,0.0004084033,0.03484774203828642,1.118507238756185,0.09953463054579668,0.03461972836342818,1.1185214136505786,0.09907809652166824
2729,2731,0.0004179887,0.041740033660059586,1.1171743375781054,0.11329322394028003,0.04150674972585715,1.1171917448708588,0.11282603324739986
2711,2713,0.0004209388,0.043837578066662886,1.1167483138568368,0.11748084339135319,0.043602674108769196,1.1167667346780927,0.11701037618398075
2687,2689,0.0004249274,0.04665616901100092,1.116160809548942,0.12310831268742196,0.04641907623022863,1.1161806146713946,0.12263341798954092
2657,2659,0.0004300039,0.05021504754498758,1.1153943092639036,0.13021433881291522,0.049975171488847316,1.1154158994556511,0.129733813225608
2591,2593,0.0004415407,0.058187316271915625,1.113576754611426,0.1461347640659294,0.057941125629422684,1.11360249809467,0.14564145933270656
2549,2551,0.0004491580,0.06336560540590891,1.1123212666937765,0.15647729391449858,0.06311525371229615,1.1123498258646174,0.1559755651846676
2381,2383,0.0004819770,0.08494255579896315,1.106445616051463,0.19958651385529805,0.08467435448391397,1.1064869732238294,0.19904862048951594
2339,2341,0.0004908208,0.09056413116874364,1.1047416250215072,0.21082174508532747,0.09029114232214065,1.1047866160594553,0.21027414383922266
2309,2311,0.0004973076,0.09463802111369074,1.1034613295217421,0.2189647617962164,0.09436152700686605,1.1035090359505693,0.21841005058887178
2267,2269,0.0005066362,0.10042530533493135,1.1015763745065557,0.23053398575474726,0.10014377975739477,1.1016280603047006,0.22996906557840743
2237,2239,0.0005134825,0.1046202567130897,1.100161097982276,0.2389210662900177,0.1043350457451262,1.1002157601448352,0.2383486658805059
2141,2143,0.0005364793,0.11839906601508063,1.0952188094404802,0.2664757264483287,0.11810152197432097,1.0952838167062595,0.2658782779346869
2129,2131,0.0005394764,0.12016057512441652,1.094554117329137,0.26999907310380544,0.11986142907683017,1.0946205124582589,0.26939836915454807
2111,2113,0.0005440256,0.12281959532788678,1.0935364779231893,0.2753179165274638,0.12251802011266705,1.0936049971086002,0.2747122754622818
2087,2089,0.0005501931,0.12639659665882091,1.0921402720283062,0.28247358585936044,0.12609173289504474,1.0922117045860775,0.28186125948020724
2081,2083,0.0005517534,0.1272965552838879,1.0917840471602678,0.28427402891810444,0.1269908603815666,1.091856222973016,0.28366001262405827
2027,2029,0.0005661404,0.13550079530951253,1.088444105660535,0.3006892955535083,0.1351874538174856,1.088523252291508,0.3000597262865712
1997,1999,0.0005744097,0.1401416548561873,1.0864802332296266,0.3099764617451519,0.13982393218853859,1.0865634831041782,0.3093379767125005
1949,1951,0.0005880726,0.14769379797162768,1.0831673807290496,0.3250921385230515,0.14736885942530947,1.083257565583882,0.32443896162149133
1931,1933,0.0005933384,0.1505669106274006,1.0818685297408108,0.33084352981553405,0.150239198787131,1.081961439365336,0.3301847038464269
1877,1879,0.0006096236,0.1593241171765809,1.077776571388616,0.3483765697057615,0.15898785675234817,1.077878091929607,0.347700321673614
1871,1873,0.0006114796,0.160310119915922,1.077303155281014,0.35035094744262385,0.15997288796069903,1.077405674972776,0.3496727185485976
1787,1789,0.0006384987,0.17439522151622958,1.0702539304496703,0.3785612613293775,0.17404391229427713,1.0703714115133192,0.3778543093868987
1721,1723,0.0006611716,0.18584249425354854,1.0641203623674085,0.4014972194468719,0.18547947150838898,1.064251006885419,0.4007663364343364
1697,1699,0.0006697540,0.19009119680610542,1.0617487817063718,0.410012074350543,0.18972376482308909,1.0618845563569035,0.40927217547294603
1667,1669,0.0006807483,0.19546822703380876,1.0586719215512432,0.4207898736922212,0.19509516734231852,1.0588143876050236,0.4200384611352482
1619,1621,0.0006989807,0.20422754571909035,1.053475378074482,0.4383512344945195,0.20384520574978632,1.0536292407455963,0.4375808194452949
1607,1609,0.0007036669,0.20644793068792738,1.052121149212628,0.4428036493315889,0.20606321632804397,1.052278002226553,0.4420283691127808
1487,1489,0.0007535718,0.22934769178288872,1.0372450569419471,0.48874343710658813,0.2289379859073068,1.037435345598748,0.48791686051553895
1481,1483,0.0007562210,0.23052674705837733,1.0364326865681823,0.49110980439568286,0.2301157302825741,1.036624833241215,0.4902805323840388
1451,1453,0.0007697022,0.236472032131482,1.0322642212552773,0.503043625855229,0.23605437069006652,1.0324659560220588,0.5022006835487158
1427,1429,0.0007807765,0.24128886241748043,1.028797110302846,0.5127143473909126,0.24086577608106216,1.0290068898549414,0.5118602342943829
1319,1321,0.0008340273,0.2636475465850111,1.011595469750405,0.5576288325858952,0.26319882813377793,1.011846129756478,0.5567218051943601
1301,1303,0.0008434823,0.26748478486343763,1.0084505291565844,0.5653415354755279,0.26703159939349785,1.0087088415023575,0.5644252617124755
1289,1291,0.0008498832,0.27006079651504933,1.0063060017149414,0.570519985091823,0.2696046022840429,1.0065695643799906,0.5695974788875887
1277,1279,0.0008563637,0.2726511424653576,1.0041221503786961,0.5757278810664109,0.27219191501909756,1.0043910866253598,0.5747990879423371
1229,1231,0.0008831061,0.2831565906155352,0.9949753180951815,0.5968558123756555,0.28268498951507826,0.9952670596858075,0.5959013303212204
1151,1153,0.0009295320,0.3007219625515376,0.9785768231236859,0.6322080182107013,0.3002294744957412,0.9789106779950036,0.6312099987103652
1091,1093,0.0009679481,0.31464818028876385,0.9645002855896705,0.6602614497568036,0.3141390508295565,0.9648715743151635,0.6592285533517059
1061,1063,0.0009880995,0.3217439581237459,0.9569276649312094,0.6745649948658595,0.3212263600552616,0.9573195906902883,0.6735142718810703
1049,1051,0.0009963433,0.324606517964316,0.9537915068907241,0.6803372522574004,0.32408551123300755,0.9541920826478469,0.6792793369579112
1031,1033,0.0010089097,0.32892588769104497,0.9489674605931886,0.6890493448759629,0.32839975030006074,0.9493814606074729,0.6879805837179687
1019,1021,0.0010174233,0.33182223609907957,0.9456690754628527,0.6948927764858744,0.33129266920417666,0.9460923373936081,0.6938167511996151
881,883,0.0011236121,0.36600585857754275,0.9023468441073423,0.7639674792747582,0.36543722568722414,0.902898143509456,0.762807570519394
857,859,0.0011437201,0.37208981904258814,0.8936518736263244,0.7762860910240174,0.37151471160801536,0.8942303270127758,0.7751119775057074
827,829,0.0011695729,0.3797356468461334,0.8822194001853272,0.7917800886021992,0.37915274479314703,0.8828343119554212,0.7905886802765365
821,823,0.0011748404,0.3812692746215799,0.8798538208582912,0.7948898011214418,0.3806848631117685,0.880476384349745,0.7936950130709585
809,811,0.0011854731,0.38434009731863067,0.8750402449410073,0.8011184569448431,0.3837527251707512,0.8756784932485977,0.7999170049201676
659,661,0.0013296576,0.42261913151960917,0.8040210590070787,0.8790539468914172,0.42200647849703293,0.8049089996870213,0.8777895493615252
641,643,0.0013484061,0.4271053086766202,0.793897473682403,0.8882367182587682,0.4264920779874196,0.79482385986942,0.8869691643964255
617,619,0.0013739178,0.4330037097788362,0.7797568014703579,0.9003332972881677,0.4323910537545004,0.78073810925006,0.899063990064285
599,601,0.0013934556,0.4373493895220979,0.7686380239940336,0.9092651927957116,0.43673835713421916,0.7696635243931513,0.9079967592306848
569,571,0.0014268601,0.44440094720097034,0.7490501020392875,0.9238024745986149,0.4437954032051119,0.7501556381622096,0.9225406320034337
521,523,0.0014829801,0.4550015624687152,0.7146491993225756,0.9457989337530923,0.45441435425062077,0.7159021340073128,0.9445653868068922
461,463,0.0015605974,0.46644612676932184,0.6654167489434869,0.9699015974948858,0.46590676481327453,0.6668961209262574,0.9687500941554847
431,433,0.0016052338,0.4710499761649997,0.6377276819336583,0.9798329950978264,0.47055019556617866,0.6393425824484394,0.9787520105078853
419,421,0.0016249170,0.4726142014785723,0.6259995084027123,0.9832773846813995,0.4721342318820987,0.6276736129194957,0.982232129512418
347,349,0.0017882432,0.47731086042397686,0.5464734284518535,0.9949733081765414,0.4770205450257961,0.5485775121750975,0.9942767934146698
311,313,0.0019317887,0.4753150951156524,0.4997274470676578,0.9924807848442022,0.47518986734376445,0.5021074614601457,0.9920924564499618
281,283,0.0021211853,0.47029100617049296,0.4564348654502171,0.9839327552819047,0.47036280726533036,0.4590853141180724,0.9839148229096254
269,271,0.0022248264,0.4671805314090474,0.4378788321367566,0.9783915806645855,0.4673518684507593,0.44064937930634046,0.9785614520013566
239,241,0.0025899402,0.45587115699744607,0.3880432711540237,0.9577225140207495,0.45636259010062663,0.39114769781942976,0.9584983690729955
227,229,0.0027935762,0.44962821505204087,0.3666201518395037,0.9461368402393716,0.45028439256743313,0.369872570711114,0.9472254442779595
197,199,0.0035182784,0.4283560281531784,0.3089719463330862,0.9062362625413062,0.42955576631028036,0.3126317359057765,0.9083593818022279
191,193,0.0037115341,0.4229238599670855,0.2967029971851707,0.8959824238681909,0.4242614216673474,0.30045034967508155,0.8983683143986015
179,181,0.0041613192,0.4106213489914106,0.2713963158059553,0.8726986350298891,0.4122724746211675,0.27532382935731387,0.8756828557569718
149,151,0.0057857707,0.3693653272700531,0.2036273056725203,0.7942307219471241,0.3721001743210445,0.2080166085651302,0.7992863665973319
137,139,0.0067192320,0.3474106013799768,0.17482348095522487,0.7523320362925505,0.35074951086483974,0.1793853816378408,0.7585436880652019
107,109,0.0102466810,0.27249074118319927,0.10009135653587284,0.6090351666940649,0.27805949245702355,0.10490488392457642,0.6195171905969242
101,103,0.0112511907,0.25296140080158014,0.08511567640887324,0.5716451702321094,0.25915617914235445,0.08990873373005387,0.5833262271946454
71,73,0.0189996593,0.11994154860272199,0.018142997458555632,0.3170415147699245,0.13088884724688943,0.02170348846846712,0.33781461823020326
59,61,0.0241769267,0.042797349306002874,0.0022912336418610263,0.1696599144716423,0.056851024312487675,0.004052003954627799,0.19635658696496075
41,43,0.0359770875,-0.11546020309470773,0.017147789971152516,-0.13142530972476543,-0.09465448233533458,0.011440613397059776,-0.09196680888377083
29,31,0.0468780741,-0.26122874795382023,0.09629020745576722,-0.4061712626083606,-0.23541441707188127,0.07602606071812135,-0.3576257937848756
17,19,0.0561138920,-0.42359568596574104,0.35735289705495654,-0.7025812514204312,-0.4078742818749166,0.29441689078572447,-0.6759007727267512
11,13,0.1119272459,-0.42045998076732866,0.6733944372989346,-0.6743504436040508,-0.45777275905861387,0.5650860367607868,-0.7546722419512435
5,7,0.5265979476,0.07202303102572526,1.0876299560284113,0.3322697326355463,-0.22113177042728063,1.0456341622399188,-0.25559615407497216
3,5,0.7410488953,0.47759045349260865,0.8842685316034493,1.136471101360198,0.07530733289675837,1.13722666209178,0.3413404426391836
